typhoon_name,admin_L3_code,admin_L2_code,admin_L3_name,comp_damage_houses,part_damage_houses,total_damage_houses,pop_15,n_households,pop_density_15,average_speed_mph,distance_typhoon_km,Rainfallme,distance_first_impact,x_pos,y_pos,mean_elevation_m,mean_slope,slope_stdev,mean_ruggedness,ruggedness_stdev,with_coast,coast_length,perimeter,area_km2,poverty_perc,duration_days,in_winter,roof_conc_abs,roof_makeshift_abs,roof_straw_abs,roof_iron_abs,roof_half_conc_abs,roof_wood_abs,wall_conc_abs,wall_wood_abs,wall_iron_abs,wall_makeshift_abs,wall_bamboo_abs,wall_half_wood_abs
Haima,PH140127000,PH140100000,VILLAVICIOSA,68,378,446,5392,1128,60.6872334,80.0,88.09506836,486.2373283,165658.665,248764.8651,1924681.754,451.6826887,11.16899195,6.71789723,54.54602932,30.91237363,0,,56837,88.849,4.56231454,12.0,1.0,2.314925592,0.0,20.834328072,1099.8,2.94626832,2.104478016,403.201785048,168.665055024,19.50976392,3.776083776,234.326947968,298.520364264
Haima,PH141101000,PH141100000,ATOK,1,15,16,19668,4158,110.1108498,58.29790029,166.222302,443.15,195316.9105,255758.8315,1835880.405,1485.29262,23.86892878,9.570108454,121.9711193,47.42892592,0,,61233,178.62,4.265812487,12.0,1.0,8.66656098,3.683289456,25.133031,4094.08410134,26.216352162,0.2166318,930.779613918,254.716327404,2649.89295509,5.325079914,3.993808896,313.292210616
Haima,PH141102000,PH141100000,BAGUIO CITY,12,171,183,345366,78313,5940.86077,50.0,190.6658432,317.3650128,218230.8517,243264.1899,1814697.348,1374.69878,11.44653266,7.008038053,57.24365381,32.06163962,0,,35159,58.134,0.926263732,12.0,1.0,5108.37915258,84.68846133,10.430821722,69341.4851175,3341.097043,426.919325537,45885.3261884,3787.84443701,9320.82947079,199.948516661,50.173416214,19068.8780493
Haima,PH141103000,PH141100000,BAKUN,2,65,67,15357,2828,48.6811365,60.01540655,145.1511629,525.6,183849.7044,253433.337,1860027.809,1418.897366,24.53685557,10.81405949,127.8624719,60.08688768,0,,94655,315.461,6.094940418,12.0,1.0,4.618172076,0.0,0.0,2765.65469253,6.507423132,51.219715092,584.759199444,328.807569692,1590.93585616,2.336487944,28.675080084,292.485803848
Haima,PH141104000,PH141100000,BOKOD,16,223,239,13756,2646,35.37419864,53.18073778,175.608608,288.0,197058.7007,265636.5574,1821149.269,1284.649576,21.66363774,8.968112554,110.4661143,41.44596737,1,19158.28591,112991,388.871,4.267228846,12.0,1.0,15.339740472,1.470935214,16.180274124,2581.69917298,29.628812556,1.681067304,240.33500253,558.115961634,1476.73443103,3.156765318,1.052255988,366.605583498
Haima,PH141105000,PH141100000,BUGUIAS,19,226,245,43627,8785,247.2120855,60.0,145.2802806,320.8499718,174195.1203,269738.785,1852556.787,1899.717311,18.69511059,8.741253828,94.54744993,40.85577664,0,,65406,176.476,3.092121851,12.0,1.0,83.94884505,7.1827917,63.747254375,8526.41959543,101.007970945,2.693542495,2734.32228051,440.730316425,4201.85329764,16.597474145,9.42019064,1382.07644064
Haima,PH141106000,PH141100000,ITOGON,4,185,189,59820,11865,136.9486683,50.0,194.3640087,300.475,215552.4769,255057.1173,1805341.7,936.8886322,21.5571861,9.13829162,109.8615313,43.27822327,1,402.8016361,108661,436.806,1.534603811,12.0,1.0,221.540776485,24.710321895,82.22570769,11323.7162202,180.42792264,32.37903921,5103.56362813,569.366122815,3979.36476168,81.85706214,137.21210433,1993.63630903
Haima,PH141107000,PH141100000,KABAYAN,5,29,34,15260,2697,80.19971094,60.0,157.9037033,269.899895,182442.2027,269928.8759,1838631.214,1760.959179,25.14295086,9.724523669,126.7552367,48.61572947,0,,58036,190.275,5.950196592,12.0,1.0,5.165523645,2.185414161,115.032265998,2554.35204523,12.119115138,8.145635826,335.683232346,609.32074986,1491.88128525,4.37501946,4.37501946,251.364696321
Haima,PH141108000,PH141100000,KAPANGAN,8,79,87,19361,4126,106.8953904,56.07471459,169.8802888,505.2,204745.8785,242893.3947,1837652.985,940.8401289,19.58560525,10.83575375,100.6437845,56.13393899,0,,56979,181.121,5.27348794,12.0,1.0,29.803228524,0.822159138,56.112283806,4016.65298318,22.403804534,0.2054748,1052.81006382,247.46506074,2105.82652255,13.209145566,119.501474158,587.187733166
Haima,PH141109000,PH141100000,KIBUNGAN,23,210,233,17292,3769,103.4532271,60.0,156.721239,427.1721196,191470.3586,251927.2506,1848019.557,1454.488474,23.80962888,10.59666254,123.9515165,57.50949578,1,1128.929512,61043,167.148,8.506823965,12.0,1.0,17.942279272,5.606960388,185.254031222,3523.63933246,34.987446088,1.569950567,783.203706509,433.894851921,2196.55073299,21.258384925,106.291932163,227.800391491
Haima,PH141110000,PH141100000,LA TRINIDAD (Capital),6,6,12,129133,26717,1832.219526,50.0,184.2967962,416.2,213890.1595,243223.1895,1821698.703,1259.621878,14.72469629,8.323920212,73.74162659,39.03723886,0,,38722,70.479,0.652815314,12.0,1.0,2812.14317375,27.498311948,23.714142785,22535.4916856,1275.01314677,43.139539145,16814.2790811,510.289570336,4962.49725387,47.800533531,49.552393938,4332.58119392
Haima,PH141111000,PH141100000,MANKAYAN,6,183,189,35953,7479,245.9434685,63.19732904,136.0245084,478.0,171649.2482,264682.2129,1864977.652,1329.459106,18.68023299,9.620929258,95.42343705,46.36024536,0,,61457,146.184,1.830167163,12.0,1.0,62.488054665,7.995103353,46.918646415,7213.05755968,140.755931766,7.784704125,2695.5509798,656.973369432,2874.91714436,43.629606585,19.6017111,1188.32718873
Haima,PH141112000,PH141100000,SABLAN,7,62,69,11457,2315,112.7102804,50.0,183.9052541,431.5165191,217944.1036,235102.672,1825778.236,702.9318555,19.79766442,8.80538216,99.49796499,41.55943521,0,,41083,101.65,3.543685083,12.0,1.0,33.927484815,0.88123253,0.0,2252.65274179,22.25114106,5.28739981,1039.65873317,75.683968585,788.485326095,4.425962845,106.44441302,300.30159628
Haima,PH141113000,PH141100000,TUBA,6,41,47,47648,9646,139.2219024,50.0,200.3990849,334.35,227150.5748,238929.1197,1805974.629,906.2774244,21.52565124,9.59250351,108.2624025,47.66018034,0,,99284,342.245,2.132303559,12.0,1.0,282.140426204,8.344677432,62.697871418,9185.01276948,50.519150136,57.285105332,4459.10628017,960.544213902,2697.31992184,27.93983192,284.13001981,1216.95973235
Haima,PH141114000,PH141100000,TUBLAY,3,115,118,17892,3409,234.3234323,50.0,178.2967719,321.5884562,207753.9095,247314.2139,1826438.081,1137.310914,17.05614344,8.138972743,85.19985967,37.7861349,0,,42414,76.356,4.303599374,12.0,1.0,50.459462333,3.501267994,36.866299827,3277.187531,37.896083729,3.089355115,1223.89519488,183.077491667,1623.83609882,5.701375232,70.105798644,302.384044165
Haima,PH142701000,PH142700000,BANAUE,11,395,406,21837,4385,113.6024305,70.08636381,115.463835,274.8582865,139403.8554,298203.0018,1872562.622,1220.493513,22.62028722,9.411387243,117.4597092,44.16219343,0,,85038,192.223,4.176397857,12.0,1.0,39.88149607,4.322132255,344.78830532,3918.79906046,62.08154081,15.127465085,708.775057105,1624.11081875,1255.03982171,11.905516175,22.42205729,762.74672897
Haima,PH142702000,PH142700000,HUNGDUAN,6,79,85,9400,1967,38.91791632,69.14245582,126.2553607,328.8713437,153534.9924,285243.6457,1866445.828,1644.699468,25.22947146,9.851709614,128.9650093,48.46928159,0,,77972,241.534,4.808510638,12.0,1.0,27.327696228,5.148697246,43.565890998,1868.97674427,19.010571118,2.970402106,212.975699559,1095.33241007,354.959499265,5.042038638,15.529478769,283.160873702
Haima,PH142703000,PH142700000,KIANGAN,12,57,69,17048,3119,143.0693443,67.65882785,131.9206862,316.3,151269.7061,296263.4472,1855688.498,861.9715925,18.32531488,9.493193543,91.43806081,46.25205498,0,,61936,119.159,4.487329892,12.0,1.0,7.877754989,0.1968089,15.164677808,3034.90496994,41.949043523,18.906610726,521.390414029,1525.40985399,225.611177621,5.565736978,164.785609246,676.237205015
Haima,PH142704000,PH142700000,LAGAWE (Capital),0,33,33,19333,3703,84.41768261,69.72024808,126.2834778,260.4666667,140480.5673,309865.7367,1856643.679,513.2851679,14.84914293,8.506722197,76.16874513,38.65825449,0,,104578,229.016,3.082811773,12.0,1.0,6.161399482,2.464557571,163.893176601,3524.11408738,4.518359867,1.848419104,1370.46951316,1345.61165187,107.238057934,6.573980336,170.1017486,703.005048102
Haima,PH142705000,PH142700000,LAMUT,9,42,51,25279,4937,168.1064007,62.38058602,136.538512,228.602802,149013.6525,307975.4569,1846405.334,349.3828736,7.829596799,7.075858003,39.91120693,32.88842557,0,,60470,150.375,4.394952332,12.0,1.0,21.61502529,3.63817404,338.992064838,4541.0812346,24.825176241,6.848324991,2222.50563147,1290.72175107,91.338780379,29.091509476,557.016812709,746.325519828
Haima,PH142706000,PH142700000,MAYOYAO,0,33,33,17331,3514,63.29132415,71.74075407,113.2663964,274.65,129798.3745,312731.7033,1869466.037,776.1077532,19.54838511,9.76800104,101.2519041,45.77246951,0,,127264,273.829,3.069643991,12.0,1.0,12.847479176,0.0,510.259095262,2967.76796023,14.560476868,8.56498846,211.795112228,1758.60612992,1226.0131646,0.0,96.796148526,220.789444722
Haima,PH142707000,PH142700000,ALFONSO LISTA (POTIA),0,74,74,32119,6190,89.54329269,77.21593172,97.96991415,213.75,105777.8858,339940.9769,1875665.925,168.4042637,5.151570575,4.683344514,27.69441117,21.72391974,0,,96959,358.698,4.620318192,12.0,1.0,10.9121034,16.80463676,1097.10291669,4955.18633345,102.57377815,7.42023155,3073.79088731,687.21900579,112.38643851,43.51147842,1496.00777315,777.08442301
Haima,PH142708000,PH142700000,AGUINALDO,0,167,167,19408,4100,43.12083967,75.34904364,104.9574232,253.175,117453.1013,325584.3669,1873550.632,537.6105995,13.5283949,8.630141604,68.22201525,39.74918093,0,,107025,450.084,7.151690025,12.0,1.0,3.7485193,0.22058,471.2111427,3599.0211886,16.0965918,9.7020555,319.8268919,2833.6971117,424.525562,4.6287852,193.5272283,323.7944209
Haima,PH142709000,PH142700000,HINGYON,3,101,104,9227,2073,161.1449728,70.0,122.3832798,270.5355015,143872.5265,298109.304,1865178.241,948.2906841,17.04309207,8.627549395,87.08395066,39.79089004,0,,33415,57.259,4.345941259,12.0,1.0,8.678067228,6.773127411,9.52470945,2033.2078819,11.217989748,3.598224261,389.903921889,916.912164465,347.30210727,13.623930132,55.576986963,349.680889281
Haima,PH142710000,PH142700000,TINOC,1,19,20,16559,2814,72.21291887,60.0,145.4167653,287.85,168136.0456,281441.4139,1847146.701,1557.780696,24.2669204,9.315955359,122.8648209,45.36530175,0,,65000,229.308,6.691225316,12.0,1.0,0.0,2.1895734,401.886255708,2395.59241824,8.7582936,5.573459052,76.629649236,1571.60447132,739.028292072,1.194227832,12.141320982,413.402035746
Haima,PH142711000,PH142700000,ASIPULO,0,8,8,15261,2677,74.27976228,60.0,143.539213,269.65,161400.8696,292382.6622,1844735.763,1079.82837,20.81600598,9.66182543,105.4520735,46.15137808,0,,63254,205.453,7.437258371,12.0,1.0,0.557902862,2.789508956,354.825703571,2311.20222376,4.463217542,3.161445982,99.127484286,2200.89050921,72.532305771,2.417743258,15.808322126,286.22363535
Haima,PH143201000,PH143200000,BALBALAN,16,284,300,12195,2137,19.29390173,88.66166416,51.20314089,316.6571429,107887.4725,304888.7395,1939901.26,1221.976236,21.85653966,9.728570925,110.4038092,48.44556447,0,,142970,632.065,8.093480935,12.0,1.0,3.013353782,10.103599232,98.022644949,1989.1683813,10.635368175,26.056652563,92.395443124,1460.38105977,18.47908777,7.818075595,163.6465449,394.279786706
Haima,PH143206000,PH143200000,LUBUAGAN,9,700,709,8733,1823,139.8667478,80.0,69.12342371,348.7625513,110796.9531,306365.4202,1919589.956,799.7729643,21.28353341,10.24539533,106.7854911,52.24476413,0,,39376,62.438,7.385778083,12.0,1.0,71.283974172,0.0,2.337178973,1729.90235055,16.749785982,2.726708498,211.088314675,948.045761212,49.897145231,2.144017539,217.520367292,394.304394051
Haima,PH143208000,PH143200000,PASIL,24,123,147,9644,1683,28.60761822,80.02079738,74.32043507,432.55,123047.5553,293558.6933,1919648.783,1568.920816,22.04662507,9.702568265,112.5897316,48.4522625,0,,97431,337.113,6.999170469,12.0,1.0,30.596820507,1.748389599,56.472989265,1570.40369838,9.790982091,13.987118475,140.381278488,803.779094349,50.06115477,4.025897568,237.70296495,447.049609875
Haima,PH143209000,PH143200000,PINUKPUK,342,3475,3817,32026,5512,87.47620257,95.93822951,38.28172802,306.75,84680.41871,327789.5166,1943868.903,285.4164996,10.71096268,7.911163275,52.97068843,36.24261293,0,,105979,366.111,6.956847561,12.0,1.0,15.32319464,0.567526544,385.35003832,4446.18650081,113.88351468,550.689225008,1022.2560271,1909.25741313,120.683002128,73.044974392,1526.84548578,859.913097472
Haima,PH143211000,PH143200000,RIZAL (LIWAN),527,1920,2447,17038,3433,92.22491664,97.05034401,38.37441635,215.8985319,65419.21927,348843.355,1935939.083,135.9588961,4.646404248,5.020188526,24.61831688,23.7954102,0,,64564,184.744,5.071017725,12.0,1.0,27.353725174,6.030740801,780.334965001,2496.72727179,112.861031921,9.692265312,1509.17236898,487.435895365,137.354553145,25.268054086,815.920608782,457.848516205
Haima,PH143213000,PH143200000,CITY OF TABUK (Capital),667,4934,5601,110642,20335,160.4046578,88.54421723,53.50907464,284.5666667,83424.96455,333210.3618,1925606.08,292.9690092,7.615044456,7.685564571,38.97721023,36.71961342,0,,135914,689.768,4.039153305,12.0,1.0,570.970054655,17.12910591,1399.66417083,17815.8407405,352.03256543,179.363342375,10662.3831342,2176.49700111,1085.4799208,43.90171954,2987.09679026,3379.64143408
Haima,PH143214000,PH143200000,TANUDAN,2,74,76,9534,1414,28.12704669,80.0,72.85696536,332.5,104464.8773,316253.5442,1911270.235,767.3197579,17.68256617,9.316569848,89.59630331,44.76425393,0,,97991,338.962,7.310677575,12.0,1.0,0.0,0.0,41.87281735,1364.11963136,1.668240028,6.339311258,38.944915422,988.43526376,7.82226921,1.165018638,281.268831718,96.363701252
Haima,PH143215000,PH143200000,TINGLAYAN,14,149,163,12868,2305,60.13589928,80.0,81.39313688,338.85,120987.1332,299167.1524,1909373.324,1315.167018,22.80683838,10.23759368,115.5278076,51.16089323,0,,79821,213.982,6.535592167,12.0,1.0,15.41928828,20.375487755,105.732260845,2051.6831254,74.342996735,37.446843295,175.48618237,1083.02142225,394.6603482,32.307080535,54.51819653,565.006770115
Haima,PH144401000,PH144400000,BARLIG,7,66,73,4819,1553,19.08076561,79.39137485,99.2486332,341.6,127676.2584,301776.5437,1888636.19,1595.277655,23.15676793,9.537866689,119.0317656,46.77274724,0,,83353,252.558,5.955592447,12.0,1.0,4.794031797,0.0,19.442462029,1522.63779862,4.794031797,1.331675758,75.357105763,563.971507395,816.860300459,0.0,0.0,96.811086383
Haima,PH144402000,PH144400000,BAUKO,7,254,261,31065,6253,240.2236365,69.75400875,125.0312161,336.6680735,159717.1508,273859.0647,1872905.443,1665.612999,17.21090267,9.166981159,86.71592501,46.29479214,0,,65192,129.317,4.149364236,12.0,1.0,105.93376131,0.830854869,70.414795386,6017.86859107,56.082581724,1.869421892,1716.4361941,637.354677219,3031.81445399,3.75405108,10.427921751,853.212695608
Haima,PH144403000,PH144400000,BESAO,4,169,173,7040,1830,53.91909073,74.66286358,107.4339019,434.559169,154096.397,269621.5049,1894103.691,1374.932528,21.61823438,8.853543183,107.930205,43.07415456,0,,48919,130.566,3.082386364,12.0,1.0,0.0,0.0,9.8349324,1815.48176637,2.80998147,1.87331976,70.45663785,333.55717623,1346.1665379,0.0,22.47121965,57.34842654
Haima,PH144404000,PH144400000,BONTOC (Capital),5,55,60,24643,5810,88.01731558,77.17616406,103.9242607,389.0666667,141186.0204,285212.4736,1890943.314,1427.885665,22.05044388,9.629601256,111.7797222,46.53775779,0,,76221,279.979,1.797670738,12.0,1.0,1000.60013473,0.0,0.9877581,4527.64153317,278.30117294,2.46940106,1784.63581373,495.33942836,2581.51800116,7.06931169,1.21884504,940.21859421
Haima,PH144405000,PH144400000,NATONIN,0,217,217,10272,1969,28.58717251,80.0,88.73737526,335.3,111722.8104,317186.6299,1893979.849,876.6811658,19.78124081,9.502755179,99.86425579,46.9238653,0,,93617,359.322,8.177570093,12.0,1.0,2.352214656,1.96017888,90.560278039,1746.1276259,97.420906088,30.578794466,77.200240898,857.277154613,892.529305602,6.30206016,44.311362469,91.379876258
Haima,PH144406000,PH144400000,PARACELIS,25,430,455,28121,5171,59.67257642,80.0,76.33357053,258.2666667,92629.44176,335917.2117,1900247.075,254.3541405,9.696012614,6.509468205,48.98054149,29.20081403,0,,90756,471.255,5.927954198,12.0,1.0,11.746045433,0.978839274,770.932005455,4364.82986342,18.20636706,4.306884532,934.430762197,2100.36376085,200.165216319,11.947238701,1306.55787309,617.535148841
Haima,PH144407000,PH144400000,SABANGAN,6,130,136,9315,1953,82.25310822,70.0,119.4136147,326.847078,153068.0949,279424.501,1876562.776,1587.746371,23.16654454,9.924547949,118.8460027,49.43157064,0,,49425,113.248,3.950617284,12.0,1.0,56.735446824,0.0,6.951773808,1848.05063711,35.207371584,6.054770673,503.40123729,398.740295394,445.032635229,0.223634124,1.789074945,603.813123018
Haima,PH144408000,PH144400000,SADANGA,5,183,188,8799,1783,49.92595367,80.0,92.68998348,355.6797394,132917.1943,289568.4213,1901302.36,1404.539375,21.08507421,9.279617775,106.9743924,44.24044152,0,,61176,176.241,5.216501875,12.0,1.0,38.951393038,1.16854254,1.16854254,1671.98853002,58.621846647,11.101146998,154.651955105,435.37461602,885.039855796,1.174572646,1.174572646,305.584431353
Haima,PH144409000,PH144400000,SAGADA,4,185,189,11127,2677,171.6758725,75.18952384,107.2281002,393.6021487,148775.6507,276719.989,1891138.49,1534.049942,16.70385264,8.836008361,83.03780585,43.11274482,0,,47275,64.814,2.462478656,12.0,1.0,5.005965907,0.0,5.482723545,2648.63285897,14.541140083,3.337311497,146.724086519,100.039150021,2164.89483103,0.0,3.096451099,262.245484004
Haima,PH144410000,PH144400000,TADIAN,7,214,221,19389,4049,142.9793447,70.0,121.5251168,355.0072866,162158.1116,267412.7245,1879647.169,1132.878469,18.35964294,8.756459698,90.88303596,42.08716134,0,,56470,135.607,4.347826087,12.0,1.0,157.223589123,3.743417921,44.921027199,3695.54245592,146.978444913,0.591064922,1121.31929371,764.670603163,1673.58139757,6.520448865,58.88161074,424.026645955
Haima,PH148101000,PH148100000,CALANASAN (BAYAG),27,402,429,12604,2208,9.242332582,116.6294412,21.94897035,246.2909091,136025.2328,295930.7227,2024130.822,685.4333492,19.43945313,9.211513902,98.00587043,43.57521119,0,,184481,1363.725,4.81593145,12.0,1.0,3.252123456,0.57390336,165.093052032,1990.10777923,39.98197824,8.99116368,539.405570208,1191.44269978,3.06480336,3.447904608,150.36696384,320.272056
Haima,PH148102000,PH148100000,CONNER,163,4112,4275,26051,4792,36.99432965,102.51874,24.82825206,305.34,97639.77762,314960.1876,1964291.066,559.9030229,14.43510456,8.668026442,72.38971993,39.95055653,0,,127662,704.189,6.207055391,12.0,1.0,10.331010504,6.953565776,143.243451152,4512.26799194,81.058707016,38.145273608,1149.36697436,1672.31732098,62.97104904,23.63836096,829.861557984,1053.84473667
Haima,PH148103000,PH148100000,FLORA,22,1737,1759,17391,3727,71.35852417,122.5077145,20.04598256,236.5666667,95395.93867,332337.4534,2005679.232,93.07577521,5.086930344,4.294893526,26.73453709,19.44762915,0,,98309,243.713,7.020872865,12.0,1.0,1.33791846,2.898827057,424.120736959,3227.2867657,43.036436762,28.31931134,1229.38072873,1697.68434256,20.992152331,6.476303544,315.105576989,457.360895847
Haima,PH148104000,PH148100000,KABUGAO (Capital),80,1186,1266,15537,3116,15.69676164,111.3724066,5.131023013,285.5,113675.8713,304613.2902,1990537.836,529.8477537,16.267337,8.481826465,81.94925268,39.05044626,0,,153592,989.822,8.071056188,12.0,1.0,12.439530052,10.400260736,220.036910228,2739.55130991,65.664396568,67.907592504,718.269022896,1266.93864348,19.060481636,6.61282194,696.680106684,408.43892336
Haima,PH148105000,PH148100000,LUNA,65,3600,3665,19063,3849,59.44963169,118.5716069,32.64424491,212.6,116158.1476,320538.5597,2024795.491,172.1433738,9.881893779,8.149852043,50.51417849,38.85948255,0,,78728,320.658,6.23721345,12.0,1.0,5.777995632,16.477984692,769.971199671,2906.54497976,134.605861605,15.621982488,1680.01186256,1082.35037779,15.005846115,63.882037752,324.983790945,682.766080986
Haima,PH148106000,PH148100000,PUDTOL,114,1341,1455,14925,2900,49.37834565,120.6920865,16.74880045,190.7333333,105454.4359,321311.1201,2007020.697,256.3523894,9.997274373,8.247900363,50.04614319,39.32869966,0,,126515,302.258,7.54438861,12.0,1.0,9.6048174,5.2389921,522.5893873,2322.1829141,27.0681215,13.3157705,1142.0672526,970.8117053,8.5082375,8.7263987,397.487398,372.3990079
Haima,PH148107000,PH148100000,SANTA MARCELA,97,1092,1189,13613,2745,209.734077,119.4601239,35.21230466,200.5979266,101588.4217,336042.7469,2020641.787,16.73672709,1.142357213,1.115613666,7.236055839,5.485839838,0,,44402,64.906,6.155880408,12.0,1.0,0.914543415,6.17316462,373.36206987,2307.16266741,56.015740935,1.37181375,1439.59999878,529.433961165,7.36603731,7.826414985,409.50566055,351.267924465
Rammasun,PH030801000,PH030800000,ABUCAY,36,55,91,39880,8619,518.1441397,61.17758925,58.01189386,174.02,438535.1941,229434.9146,1629047.537,232.2281843,6.504418522,7.501973924,33.52981346,37.28235722,1,6115.813451,46095,76.967,2.091273821,11.0,0.0,20.796759243,34.051841772,170.716257192,7318.40263947,773.822292477,301.210209846,5444.13626597,355.422676947,56.628226278,36.831365844,558.455581593,2167.52588337
Rammasun,PH030802000,PH030800000,BAGAC,1,50,51,26936,5681,142.3332594,72.7626687,41.64145248,179.46,440309.3534,221453.0947,1614482.156,272.906301,9.888970168,7.074998712,49.42265451,34.13417763,1,34910.86361,84451,189.246,4.833679834,11.0,0.0,44.052627099,9.839168183,683.151151839,4864.7964991,67.756071266,11.404488199,3806.15303389,325.033455487,12.146580186,31.491129397,843.512431489,662.66336955
Rammasun,PH030803000,PH030800000,CITY OF BALANGA (Capital),32,459,491,96061,18885,1071.200767,67.35966103,53.23014819,173.93,436329.4203,229264.7436,1623077.205,180.0976665,5.985556013,6.973576059,30.97839587,35.39707918,1,6413.26112,60736,89.676,1.276272369,11.0,0.0,109.25777001,63.141072135,607.4904138,17227.8161518,761.14088892,116.153722185,14800.3418778,900.99572046,50.40383838,118.979031495,798.241094625,2216.03843728
Rammasun,PH030805000,PH030800000,HERMOSA,13,253,266,65862,12105,441.6829851,60.0,62.39266992,208.61,448712.4677,223057.0495,1639704.361,144.6383776,6.284368986,5.768902545,32.15579789,26.49896505,0,,85880,149.116,3.13838025,11.0,0.0,17.25056919,37.05677019,1476.73376271,9679.69800405,791.18342946,103.0774644,8269.00933923,306.42592158,58.377028275,44.050058685,1898.42940153,1528.7082386
Rammasun,PH030807000,PH030800000,MARIVELES,1,2,3,127536,26106,655.6783713,80.40612618,34.03898185,190.08,426609.2255,231230.1255,1601707.464,295.602678,10.82172558,7.989129726,54.35651194,39.00234782,1,7.307819724,112201,194.51,1.25611592,11.0,0.0,406.606902168,545.362093482,375.981796932,24159.186924,470.212839762,148.649443632,20945.7118767,1340.67464813,102.856621866,806.339259144,664.321627116,2246.09596703
Rammasun,PH030808000,PH030800000,MORONG,1,61,62,29901,5735,172.0267409,68.64412317,46.13336746,180.78,453616.3259,212349.6201,1627444.734,279.4091782,11.6135759,8.353716271,58.99076356,40.55675387,1,29330.62304,68139,173.816,4.324270091,11.0,0.0,1.978190755,22.63931395,1064.9269885,4547.42506999,57.1477839,40.88264717,3269.24840925,478.34033788,12.599536925,39.788013455,1191.4299454,743.59375709
Rammasun,PH030809000,PH030800000,ORANI,1,383,384,66909,13407,1245.652902,60.0,63.93371214,189.48,441720.4817,229357.7681,1636669.882,129.9639191,3.557454401,4.632152961,18.78755654,22.22806724,1,19534.05402,66771,53.714,2.533291485,11.0,0.0,78.686286315,37.365000639,310.569052458,12498.151429,374.748924552,107.479306992,9626.06988889,588.262277343,15.213673692,99.219643095,781.189369332,2297.04512083
Rammasun,PH030810000,PH030800000,ORION,345,1009,1354,56002,10950,624.1515743,70.04260792,47.11097628,170.03,428466.9082,234194.9381,1614445.197,235.3591484,7.386930738,7.034557114,37.83837471,35.03152241,1,15820.48533,61499,89.725,2.771329595,11.0,0.0,36.67127625,43.70704545,1153.22630745,9301.92468705,307.44173745,107.0289573,6894.4444485,1256.6631282,34.6205931,67.73594445,1154.09155455,1542.4443312
Rammasun,PH030811000,PH030800000,PILAR,76,234,310,41823,8355,917.2313968,70.0,51.19100162,171.26,431512.6468,232734.5924,1618899.087,122.2930686,5.827173899,6.570900125,29.27519579,30.65788506,1,6823.027087,47894,45.597,2.116060541,11.0,0.0,15.36426015,14.101443675,485.131746555,7185.63253735,550.798169835,103.971834075,6393.15513102,379.820580915,29.476097445,32.423708025,473.72300241,1046.40148018
Rammasun,PH030812000,PH030800000,SAMAL,10,730,740,35298,7049,742.1626963,60.24196526,61.53702756,179.95,439920.6986,229791.0056,1633265.801,177.6464398,4.81650195,6.580555853,25.51786543,33.63527998,1,8957.971268,52241,47.561,2.252252252,11.0,0.0,49.889896665,23.155647795,406.276354323,6014.78459948,514.476375525,40.417126211,3769.00382739,297.702630386,64.04925821,11.377170588,791.556120208,2115.31099322
Rammasun,PH031404000,PH031400000,BOCAUE,3,2,5,119675,24278,4539.33394,60.0,77.82113656,240.0,398644.731,277487.5853,1637088.597,8.062459962,0.817597581,0.585802695,5.570957422,3.104674074,0,,32853,26.364,1.968665135,11.0,0.0,124.556482428,152.438842864,53.707840156,21779.785594,1850.06364457,317.447620228,16920.285916,1868.06825792,107.671618988,208.91510336,127.87441102,5045.18471698
Rammasun,PH031409000,PH031400000,HAGONOY,33,123,156,129807,28281,1555.506291,59.00348758,75.77292391,180.89,418641.7071,256164.6534,1639273.622,4.37952788,0.707695645,0.463937832,5.483956363,3.036742776,1,22376.06286,59736,83.45,2.516043049,11.0,0.0,601.257962778,163.282361451,694.626581319,24420.4097293,1999.30674266,402.116622534,18420.6335889,2456.22009346,73.684335516,140.135861844,596.255506374,6594.07058561
Rammasun,PH031410000,PH031400000,CITY OF MALOLOS (Capital),5,2,7,252074,51851,3556.499287,57.26157629,79.34045397,240.0,410769.1,265845.2509,1640971.728,6.137627763,0.705774105,0.450100469,5.166727367,2.668109821,1,12855.34593,67578,70.877,1.243682411,11.0,0.0,695.297228924,201.84609131,233.998585304,47103.8211536,2844.37755165,771.659389197,41190.4209706,2871.79931596,204.697066694,227.739495541,307.157494499,7049.18565671
Rammasun,PH031416000,PH031400000,PAOMBONG,1,53,54,53294,11287,1176.13047,59.56306093,76.02305116,240.0,413531.1023,261473.0019,1638464.717,4.41928839,0.685985719,0.44756355,5.314951752,2.900531974,1,8086.909388,44506,45.313,2.536870942,11.0,0.0,158.940565519,80.13623269,545.636740924,9250.29652821,1102.59468146,149.395251202,7632.55781671,619.558994773,326.118778683,71.359326046,387.029852986,2250.37521951
Rammasun,PH035406000,PH035400000,FLORIDABLANCA,4,36,40,125163,24260,927.1058635,50.10596779,80.40983877,190.05,450350.1458,229776.3134,1657374.655,58.95214246,2.57062247,3.998645003,14.26179629,19.5143973,0,,67578,135.004,1.784872526,11.0,0.0,60.47416352,20.15804642,2665.46454056,21092.1178463,366.56983726,55.21554166,19677.162929,328.9915582,32.26267046,30.50687722,2466.66854212,1724.40739872
