typhoon_name,admin_L3_code,admin_L2_code,admin_L3_name,comp_damage_houses,part_damage_houses,total_damage_houses,pop_15,n_households,pop_density_15,average_speed_mph,distance_typhoon_km,Rainfallme,distance_first_impact,x_pos,y_pos,mean_elevation_m,mean_slope,slope_stdev,mean_ruggedness,ruggedness_stdev,with_coast,coast_length,perimeter,area_km2,poverty_perc,roof_conc,roof_makeshift,roof_straw,roof_iron,roof_half_conc,roof_wood,wall_conc,wall_wood,wall_iron,wall_makeshift,wall_bamboo,wall_half_wood,mean_elevation_neighbours,typhoon_direction
Haima,PH021525000,PH021500000,SANTA TERESITA,61,420,481,19038,3838,149.303595,107.5532372,47.45264598,106.2007273,67342.82926,384038.2282,2014420.118,52.66222135,3.963744796,4.060531405,21.11274185,18.7132287,1,810.6259323,51187,127.512,2.715621389,0.011856581,0.002964145,0.124437097,0.768967679,0.068346349,0.023428148,0.4916791,0.227877884,0.014518536,0.003213589,0.120968668,0.141742224,777021.370795,-19890.18328
Haima,PH021526000,PH021500000,SANTO NI��O (FAIRE),1202,3960,5162,27219,6122,75.35943786,118.5833782,2.51656889,235.5666667,73123.37003,344438.3886,1981205.425,139.0385246,6.808071922,5.57316704,34.54318305,25.62250674,0,0.0,91453,361.189,4.335207025,0.001447858,0.001447858,0.093954216,0.81706124,0.071179808,0.01490902,0.320179859,0.132956043,0.004341422,0.003488643,0.385262423,0.15377161,1040256.81253,-70606.80114
Haima,PH021529000,PH021500000,TUGUEGARAO CITY (Capital),6571,16534,23105,153502,29649,1283.955367,109.9780192,21.09161556,180.9363822,45013.40921,367300.4845,1947513.579,37.58267607,1.762489555,1.976270403,10.01483451,9.446233268,0,0.0,62766,119.554,0.613021329,0.016735736,0.002798933,0.014963802,0.927943761,0.023425691,0.014132078,0.745675984,0.069256843,0.005349224,0.003106469,0.05283175,0.123779731,1091113.31742,-23921.79365
Haima,PH023101000,PH023100000,ALICIA,24,237,261,71504,15197,451.4825479,70.0,106.4711764,202.4,107607.1791,358796.4956,1859582.384,73.46328994,0.607110524,0.491313981,4.295939744,2.421708481,0,0.0,58414,158.376,2.397068695,0.000944229,0.003622123,0.046267201,0.937649954,0.007569308,0.003947185,0.655964229,0.06494434,0.019438277,0.009703613,0.155102548,0.094846993,1278532.59109,-1136.0027
Haima,PH023103000,PH023100000,AURORA,16,395,411,35017,7726,468.4548495,80.0,90.12007374,188.3179274,93770.21809,355548.0959,1878236.143,60.80339399,0.619290051,0.442092579,4.471362038,2.353322387,0,0.0,50327,74.75,1.936202416,0.000667415,0.004671905,0.037860632,0.947577587,0.006613476,0.002608986,0.69512717,0.035124725,0.009140377,0.007031059,0.139520665,0.114056004,1341219.88206,-3650.14435
Haima,PH023104000,PH023100000,BENITO SOLIVEN,29,423,452,29624,6081,167.678906,78.58568086,86.68048949,155.1943197,86880.55073,390106.0688,1869052.187,97.31264455,3.098928513,2.223568048,18.97660852,10.60638929,0,0.0,83459,176.671,4.709019714,0.000626405,0.00165813,0.10354103,0.887099746,0.006411437,0.000663252,0.472051056,0.109264965,0.003080986,0.00275088,0.310225939,0.102626174,1042704.71721,-200.06124
Haima,PH023105000,PH023100000,BURGOS,73,1097,1170,23784,5234,307.8755243,80.0,79.09489991,178.9945364,81920.28822,363634.5727,1886991.513,51.06828741,0.685570854,0.49775197,4.652984641,2.310892822,0,0.0,44122,77.252,3.224857047,0.000577649,0.0,0.08060431,0.91366363,0.004621195,0.000533215,0.637184276,0.017920669,0.007781928,0.001556386,0.225142298,0.110414443,871114.893478,-2825.38831
Haima,PH023106000,PH023100000,CABAGAN,1403,5665,7068,50174,9263,163.1139041,97.64527456,39.549669,148.725,43321.13144,381176.4952,1922658.93,389.7018514,11.34599012,11.84133684,58.03897465,59.20648545,0,0.0,141253,307.601,3.386215968,0.00162,0.001050811,0.064121369,0.91729241,0.010967841,0.004947569,0.61006676,0.068165847,0.005797611,0.004633696,0.158402143,0.152933942,1110525.68473,-3771.46244
Haima,PH023107000,PH023100000,CABATUAN,27,460,487,39413,8595,616.7243025,80.0,94.57899697,189.9000665,97136.53545,357346.6589,1872809.801,62.62871674,0.557172892,0.389324972,4.185013045,2.242127762,0,0.0,35004,63.907,1.948595641,0.000402296,0.002145577,0.035965242,0.936437269,0.011505659,0.013543958,0.733003043,0.032445677,0.009020167,0.005735211,0.111042301,0.108753601,626549.329731,-2557.53848
Haima,PH023108000,PH023100000,CITY OF CAUAYAN,122,1732,1854,129523,27954,384.859722,76.61146038,94.57497227,174.9,94458.55684,374374.4524,1866480.646,68.63729889,1.574581602,1.589215989,9.672203426,8.122305421,0,0.0,120271,336.546,1.972622623,0.002856091,0.002659683,0.045877491,0.933270592,0.01189083,0.003445313,0.642108643,0.051291972,0.009252476,0.008248203,0.172529037,0.116569669,1155237.51403,116.41543
Haima,PH023109000,PH023100000,CORDON,34,99,133,42926,9527,191.2028685,69.06744648,124.8622267,226.85,130301.3004,332827.1621,1849619.608,197.9903032,5.424824195,6.043764012,28.45186616,28.50950046,0,0.0,83774,224.505,3.170572613,0.001766004,0.00306598,0.130635271,0.83995585,0.02043169,0.004145205,0.540218325,0.099889611,0.013173065,0.024064761,0.154519809,0.168134429,1550378.2181,-5439.0737
Haima,PH023111000,PH023100000,DIVILACAN,236,444,680,5687,1060,10.76681617,104.9509503,38.68855303,121.85,49124.16285,427230.1355,1906448.135,274.1637691,12.27108994,8.521653837,60.88384758,40.01868401,1,98230.06808,156494,528.197,6.295058906,0.0,0.000825423,0.431696244,0.552208007,0.006190673,0.009079653,0.068824164,0.715210356,0.000647249,0.000862999,0.136569579,0.077885653,832775.979244,-10435.60982
Haima,PH023113000,PH023100000,GAMU,104,1368,1472,29904,6477,309.5652174,80.0,74.75231261,168.3441029,75791.837,372941.1726,1888163.192,52.97042339,1.386272099,1.271697923,8.308001812,6.230389584,0,0.0,55414,96.6,2.287319422,0.001332445,0.000631158,0.082857043,0.900767909,0.013745222,0.000666223,0.640295099,0.03421746,0.006674864,0.006218163,0.175092219,0.137502196,1179434.52893,-1039.52439
Haima,PH023114000,PH023100000,ILAGAN CITY (Capital),923,5094,6017,145568,31237,151.3330318,87.09303587,58.70650048,150.4125,58714.05687,396729.1306,1896435.115,300.7021039,10.24741856,9.246762718,51.79755581,43.65460038,0,0.0,174862,961.905,2.659238294,0.003507133,0.002461666,0.0561512,0.901347985,0.029109945,0.007422072,0.591033478,0.074205446,0.006551257,0.005123515,0.131582861,0.191503443,1004543.16228,-7.55639000001
Haima,PH023116000,PH023100000,LUNA,77,340,417,19326,4308,423.9273493,80.0,88.93055135,186.686677,90556.57627,363859.644,1876413.821,53.50941671,0.600517512,0.439563122,4.221028037,2.306763111,0,0.0,30811,45.588,2.40091069,0.0,0.001055673,0.025169463,0.960440049,0.01316813,0.000166685,0.7247319,0.035505918,0.011446352,0.002555982,0.099961105,0.125798744,1257701.12901,-1626.02492
Haima,PH023117000,PH023100000,MACONACON,409,82,491,4253,817,9.167034886,112.3192583,25.15043286,136.7,25733.44251,409366.6927,1927536.664,561.9814748,21.35816995,11.07206834,109.0689662,54.61599833,1,48658.89777,117719,463.945,6.418998354,0.001384658,0.009969538,0.12655774,0.83716422,0.012738854,0.01218499,0.195603784,0.629938787,0.0,0.001391208,0.062326099,0.110740122,901457.639441,-583.00965
Haima,PH023118000,PH023100000,DELFIN ALBANO (MAGSAYSAY),1243,3448,4691,26614,5948,149.6614706,88.74145768,56.81194834,155.7733977,63013.40596,366210.6854,1909807.741,67.23656065,1.917190951,2.137407772,10.91757109,10.48985942,0,0.0,62557,177.828,3.31780266,0.001302186,0.000986505,0.114552916,0.868794886,0.013258622,0.001104885,0.635236322,0.02789113,0.00598233,0.005388059,0.208826909,0.116675251,1216853.8469,-6201.45762
Haima,PH023119000,PH023100000,MALLIG,24,369,393,30459,6454,262.152718,80.0,67.37780182,183.8328969,76850.59915,353491.8496,1903265.429,75.87129636,1.369546552,1.339151946,8.33983767,6.753737728,0,0.0,55893,116.188,3.171476411,0.001552521,0.000952683,0.229490844,0.728626372,0.033520342,0.005857239,0.535601742,0.039797472,0.006514889,0.001274652,0.280246433,0.136564813,1335536.1298,-9472.79733
Haima,PH023120000,PH023100000,NAGUILIAN,10,62,72,31902,6714,195.4923156,80.0,82.08055886,160.2086505,81879.91088,380774.5983,1877430.822,63.79912016,2.070754687,1.395537612,12.28385106,6.458850736,0,0.0,73259,163.188,3.444925083,0.002578456,0.001764207,0.081696353,0.908871925,0.004139101,0.000949958,0.578288668,0.042545232,0.007584002,0.004897293,0.241837845,0.12484696,1705939.06818,200.64798
Haima,PH023122000,PH023100000,QUEZON,455,2419,2874,25860,5398,119.4760794,88.01584983,57.30995311,212.0,70953.60537,352541.7799,1914360.521,128.2364758,2.664020403,2.813870812,14.66659641,13.28100989,0,0.0,69594,216.445,3.352668213,0.005808721,0.000654504,0.321974965,0.658880798,0.011331097,0.001349914,0.540169046,0.061956343,0.016945675,0.001271951,0.302478254,0.07717873,1305510.41636,-13643.65226
Haima,PH023123000,PH023100000,QUIRINO,32,176,208,24501,5591,195.241093,80.00735295,68.88234564,161.0512723,72826.7254,365204.8912,1897303.543,52.83036781,1.300040275,1.019001319,7.85446198,4.805736637,0,0.0,70600,125.491,3.126403004,0.0,4.5e-05,0.145897067,0.84357567,0.007782976,0.002699298,0.685443266,0.041089732,0.003911167,0.001528502,0.199109872,0.068917461,1238464.52797,-3944.37976
Haima,PH023124000,PH023100000,RAMON,12,14,26,52707,11339,417.3126104,70.0,114.7997261,201.1900945,118851.3606,342329.6469,1856821.19,114.059402,1.603601382,2.668421486,9.013443062,12.63290144,0,0.0,51810,126.301,2.225510843,0.00064363,0.001609075,0.083852931,0.88907438,0.02210467,0.002715314,0.62566586,0.037025827,0.021509282,0.008878128,0.184907183,0.122013721,1457832.72355,-4051.6345
Haima,PH023125000,PH023100000,REINA MERCEDES,60,643,703,26998,5191,523.2170543,80.0,83.44190443,177.7915066,84377.89965,369747.0736,1880080.021,47.57553724,0.928764491,0.73947816,5.873105058,3.539760461,0,0.0,34261,51.6,2.307578339,0.001319767,0.004470178,0.037208906,0.948060794,0.008386905,0.000553451,0.675989876,0.016816095,0.002917078,0.006263138,0.158852044,0.139161769,1208063.51944,-935.99522
Haima,PH023126000,PH023100000,ROXAS,90,1875,1965,61773,13329,519.4500505,80.0,76.80481498,183.7753813,84267.94349,352262.7323,1893664.609,64.28801067,0.904688537,0.763490887,5.829202867,3.552918495,0,0.0,66557,118.92,2.259887006,0.004951269,0.001163983,0.088792759,0.881829711,0.016399993,0.006862285,0.596596144,0.042365662,0.015054848,0.003807173,0.210733098,0.131443075,1364744.79035,-7463.12851
Haima,PH023127000,PH023100000,SAN AGUSTIN,0,16,16,22880,5106,121.5288844,60.0,139.2845382,175.0,139147.9342,368751.3086,1820870.069,166.1454521,4.156860597,4.526801731,21.84369726,20.54365175,0,0.0,67199,188.268,2.167832168,0.001240011,0.000229632,0.038899605,0.950032148,0.008588224,0.001010379,0.649675966,0.122397389,0.006940295,0.000919244,0.081628901,0.138438204,1156438.7164,136.604
Haima,PH023128000,PH023100000,SAN GUILLERMO,1,61,62,20200,4122,52.27675625,70.0,110.4651416,163.8666667,111478.376,389222.1139,1844004.352,324.9474355,10.27551272,9.970255789,53.54485272,48.08043481,0,0.0,111486,386.405,5.643564356,0.001038024,0.004042832,0.079108392,0.875054633,0.023164336,0.017591783,0.313127413,0.307887479,0.002868174,0.007832322,0.243849972,0.124434639,1019164.32539,-1013.2344
Haima,PH023129000,PH023100000,SAN ISIDRO,17,132,149,24861,5157,386.1123191,70.0,115.9298275,189.5446397,117326.3887,353275.9176,1851544.007,76.85606944,0.585106994,0.498840119,4.165193287,2.460738266,0,0.0,37430,64.388,2.300792406,0.001010634,0.000483347,0.073073205,0.907461113,0.017488356,0.000483347,0.642964006,0.033793892,0.021297193,0.005500308,0.200035202,0.096409399,632422.785365,-1396.5612
Haima,PH023130000,PH023100000,SAN MANUEL,67,835,902,31896,7127,306.7011548,80.0,85.71528589,187.3335204,90927.06072,353075.2693,1883855.516,71.87182568,0.847022652,1.052710003,5.411804476,5.130505016,0,0.0,49662,103.997,3.097567093,0.001645711,0.001382397,0.114607333,0.863735106,0.01698374,0.001645711,0.573011476,0.049498747,0.009497428,0.006298641,0.221342831,0.140350877,1365588.95229,-5211.77483
Haima,PH023133000,PH023100000,SAN PABLO,173,1484,1657,25384,4451,56.38608385,106.9056299,28.30390581,147.85,32239.70729,387291.4881,1932382.943,557.6288996,16.06757976,12.39983017,82.29266916,63.09921632,0,0.0,96884,450.182,5.255278916,0.006265607,0.000862656,0.055754824,0.887945516,0.030374574,0.018796822,0.589528178,0.085418464,0.004677353,0.000862813,0.122156124,0.197357068,1033485.89412,-3935.80148
Haima,PH023134000,PH023100000,SANTA MARIA,1087,3411,4498,25382,4244,213.4358103,98.56415583,37.14456435,176.9058628,53378.13183,362944.2648,1932006.451,61.65120034,2.302636556,2.258770347,13.03337386,11.09504391,0,0.0,54817,118.921,4.885351824,0.002572487,0.000828428,0.253499019,0.716197951,0.019184652,0.007717462,0.481086537,0.023345621,0.01566614,0.003730033,0.340442338,0.135729331,1588144.27228,-16233.56748
Haima,PH023135000,PH023100000,CITY OF SANTIAGO,0,19,19,134830,30823,888.3017973,68.41558674,124.9920228,195.0482516,127004.6601,346105.7273,1844542.192,88.3022706,0.962514031,0.892759365,5.845458857,4.069358413,0,0.0,70565,151.784,1.326114366,0.003718958,0.003718958,0.033583778,0.911499351,0.038864247,0.008614707,0.637546553,0.073458995,0.014311773,0.016690735,0.09397279,0.164019153,1384771.79389,-2012.6373
Haima,PH023136000,PH023100000,SANTO TOMAS,567,1571,2138,23005,4583,297.7261256,90.89853348,46.81860781,151.3703777,56927.01007,365038.584,1920905.922,51.1074014,1.606134423,2.043537318,9.286536607,9.613773224,0,0.0,43159,77.269,3.729623995,0.00416686,0.000277791,0.052595028,0.917820269,0.024260382,0.00087967,0.500046655,0.041662779,0.003732388,0.000373239,0.242465242,0.211719698,1395969.55252,-10108.40226
Haima,PH023137000,PH023100000,TUMAUINI,877,7442,8319,67650,12473,168.9703921,92.07124341,47.67870302,149.7,48467.04252,386074.8558,1912163.864,324.7373388,9.75107869,10.12486889,49.21240554,48.99743299,0,0.0,104937,400.366,3.85218034,0.003116972,0.001233088,0.092087686,0.888097277,0.009933208,0.005531769,0.622808072,0.045375698,0.004259339,0.002971232,0.222722198,0.101863461,1087399.07741,-788.3395
Haima,PH025001000,PH025000000,AMBAGUIO,0,92,92,15250,2953,85.90581343,60.0,157.3711033,249.0,171874.4156,291888.263,1830161.959,932.7312409,20.60400755,9.391093023,103.0518742,45.09444887,0,0.0,61588,177.52,4.550819672,0.000817722,0.0,0.328203985,0.663693131,0.000520369,0.006764793,0.014058316,0.943692353,0.011975602,0.0,0.001264505,0.029009223,1995362.48215,-14503.3123
Haima,PH025002000,PH025000000,ARITAO,1,74,75,37225,8398,127.4492685,50.0,190.1023009,249.0,199162.4899,289370.2975,1796176.53,682.8202205,13.67064503,8.465021939,66.86570534,39.01418283,0,0.0,85880,292.077,2.256548019,0.008961589,0.0,0.090344697,0.888978865,0.008070829,0.00364402,0.4257217,0.120175154,0.023867445,0.002108336,0.188209536,0.239917829,1476040.90749,-9060.189
Haima,PH025004000,PH025000000,BAMBANG,4,11,15,53433,11496,232.4639447,55.28735582,171.9904574,246.25,181765.4051,296294.3842,1812925.247,523.3283864,11.47942634,9.474710971,56.83023908,45.23132522,0,0.0,70409,229.855,1.963206258,0.003555799,0.000315603,0.062552601,0.925117825,0.007553442,0.00090473,0.544004226,0.111125198,0.021785526,0.005092446,0.159408347,0.158584258,1714844.16513,-9774.9477
Haima,PH025005000,PH025000000,BAYOMBONG (Capital),4,43,47,61512,13407,431.5087232,60.0,161.0669548,219.1427021,170884.7933,301735.0782,1822556.234,501.0641236,9.958175237,9.358716213,48.23313717,44.37797337,0,0.0,52680,142.551,2.103654571,0.003274039,0.000770362,0.016370194,0.97034106,0.006898242,0.002346103,0.59110095,0.117534295,0.011554696,0.005610271,0.076996131,0.197203658,1808135.83762,-9817.8385
Haima,PH025007000,PH025000000,DUPAX DEL NORTE,1,10,11,27514,5936,92.29788662,50.0,185.8547403,188.1666667,189434.1941,311737.6402,1792388.908,823.6392929,12.61126964,8.142506122,62.11950131,37.26245167,0,0.0,127181,298.1,2.41695137,0.005336346,0.001285397,0.088848206,0.872200366,0.013321388,0.019008297,0.312315038,0.24582725,0.06901314,0.00603717,0.140078128,0.226729274,1299972.46857,-3579.4538
Haima,PH025010000,PH025000000,KAYAPA,3,266,269,23714,4342,45.80379735,53.80230252,177.0512669,256.7,192856.1915,278111.6482,1814294.261,1296.008103,21.58407411,9.480828067,108.2280943,45.29018506,0,0.0,116364,517.73,8.539259509,0.000559832,0.000326569,0.206484721,0.780825752,0.003825519,0.007977607,0.084634501,0.600881512,0.182726122,0.002672668,0.032494022,0.096591176,1811395.85599,-15804.9246
Haima,PH025013000,PH025000000,SOLANO,2,31,33,59517,13546,672.3641252,60.0,152.6742592,218.4436578,162722.1465,305430.0597,1830136.335,330.0608548,4.784331307,7.405993841,24.28079022,35.804242,0,0.0,54744,88.519,1.367676462,0.006836234,0.001642124,0.026506024,0.924962071,0.027005801,0.013047747,0.63080282,0.120548337,0.010809263,0.004062422,0.076720713,0.157056444,1856621.84463,-10047.8873
Haima,PH025701000,PH025700000,AGLIPAY,0,180,180,27787,5878,99.15429632,58.81941857,151.4593942,181.9,151602.6155,349022.1799,1815218.523,335.6006132,8.752419962,7.666212152,43.72888948,34.97561228,0,0.0,122387,280.24,4.818800158,0.004283638,0.002868508,0.094851985,0.846668706,0.024860399,0.026466764,0.390208285,0.331527169,0.009338252,0.01533318,0.073783721,0.179809392,1261859.84147,-143.2213
Haima,PH025702000,PH025700000,CABARROGUIS (Capital),0,46,46,30582,6627,161.7658727,60.0,151.7078641,199.35,152871.5385,339721.2719,1818412.874,296.7724205,10.10045345,6.516116225,48.68038929,28.26000881,0,0.0,78529,189.051,4.273755804,0.00214929,0.000887009,0.064239902,0.925150109,0.002695142,0.004878548,0.416606893,0.360692694,0.00908563,0.004030468,0.051132288,0.158452027,1349267.24085,-1163.6744
Haima,PH025703000,PH025700000,DIFFUN,1,10,11,52569,11090,182.6434997,60.0,141.9171261,193.9952948,144579.0701,335514.8522,1830423.5,304.129137,9.234003042,7.597668472,45.82237573,34.27329669,0,0.0,87522,287.823,4.365690806,0.001093889,0.001176446,0.101772925,0.874574312,0.015335081,0.006047347,0.471236053,0.263129567,0.009356822,0.009563831,0.11441406,0.132299667,1429456.78233,-2661.944
Haima,PH025704000,PH025700000,MADDELA,1,4,5,38499,8131,49.97695808,59.85024606,150.4834352,170.22,150640.0367,369951.7259,1808475.108,555.5700027,15.35155628,10.41641144,77.20039912,51.28665561,0,0.0,157038,770.335,2.485778851,0.001522843,0.004794134,0.036491822,0.944726452,0.009785674,0.002679075,0.437972747,0.304512876,0.011785036,0.00821553,0.04694184,0.190571971,1087149.50805,-156.6015
Haima,PH025705000,PH025700000,SAGUDAY,0,15,15,16070,3397,320.3875753,60.0,137.8158427,194.8484834,138602.7268,348144.5318,1830101.712,102.2161532,1.213442501,0.842116227,7.360515864,3.98479521,0,0.0,35187,50.158,3.764779091,0.001441813,0.006041881,0.105389633,0.87689667,0.009406111,0.000823893,0.54600551,0.097796143,0.005785124,0.013774105,0.224311295,0.112327824,1335963.66091,-786.8841
Haima,PH025706000,PH025700000,NAGTIPUNAN,0,110,110,23484,4647,19.73866691,50.08683051,182.9616529,161.7444444,182819.8744,342375.2116,1784080.062,754.4225651,17.7861123,9.355994842,88.47906855,45.35073504,0,0.0,178478,1189.746,7.809572475,0.00058262,0.009277103,0.09626675,0.883476001,0.005871017,0.004526509,0.217232143,0.635892857,0.0065625,0.008526786,0.018258929,0.113526786,1092791.78844,141.7785
Haima,PH036906000,PH036900000,GERONA,0,2,2,87531,19213,714.7896813,40.0,273.9413622,305.6627547,285892.1013,238840.931,1725622.549,35.82245982,1.170475376,1.231549838,7.193005666,5.571589464,0,0.0,54851,122.457,3.340530783,0.007606625,0.000566579,0.063710008,0.889577356,0.032789257,0.005750175,0.672416084,0.02593277,0.003333696,0.002077521,0.146887947,0.149351983,925266.30059,-11950.7391
Haima,PH036912000,PH036900000,RAMOS,1,4,5,21350,4434,828.9008813,40.0,263.2839092,302.7710758,274715.947,245907.5032,1734289.536,20.76880674,0.573343461,0.347956872,4.094246765,1.837898212,0,0.0,23984,25.757,4.50117096,0.003668088,0.001734906,0.135173986,0.792059086,0.063745415,0.003618519,0.681436173,0.033765975,0.000745935,0.00487344,0.14486051,0.134317967,958582.592784,-11432.0378
Haima,PH037702000,PH037700000,CASIGURAN,0,81,81,24313,5309,57.90394989,59.68314628,152.1952233,158.075,157854.5652,399092.7195,1795809.819,329.296518,13.28361311,9.929348709,67.49803286,48.54926314,1,158704.7788,221633,419.885,5.696540945,0.001563953,0.000929918,0.323442387,0.651872517,0.016019951,0.006171274,0.245070184,0.427420381,0.001060176,0.006785124,0.169543276,0.15012086,641838.897871,-5659.3419
Haima,PH037703000,PH037700000,DILASAG,0,4,4,15835,3583,31.97678528,61.13531487,134.1889745,148.525,140030.2151,403555.7031,1813361.276,549.6986624,13.60832341,9.169350858,68.35650817,43.65944606,1,48435.37699,121667,495.203,6.251973476,0.000512164,0.000512164,0.168886044,0.81049936,0.016709347,0.002880922,0.321643031,0.498083557,0.001533154,0.002746902,0.024338827,0.151654529,900558.976512,-5841.2406
Haima,PH037704000,PH037700000,DINALUNGAN,4,63,67,11322,2443,34.70908684,52.65347775,164.3251556,170.9333333,166314.8257,380256.7517,1789873.995,598.0338168,17.03900468,10.57988038,85.9409151,52.28484646,1,36302.46404,90819,326.197,5.873520579,0.0,0.000728597,0.349089253,0.639708561,0.006466302,0.004007286,0.36883738,0.373712288,0.000551876,0.002299485,0.143395879,0.111203091,964529.545286,-1989.6701
Haima,PH140101000,PH140100000,BANGUED (Capital),85,699,784,48163,9779,404.1876469,80.0,67.48521893,344.8266433,166601.8251,245416.1214,1948783.368,218.1956613,9.806101527,9.697700605,50.09797397,47.25764521,0,0.0,79381,119.16,3.263916284,0.01290868,0.002079097,0.018049304,0.891841258,0.057437913,0.017683749,0.706663922,0.042261251,0.002881449,0.00185236,0.121478229,0.124862788,1538298.72318,-99116.60617
Haima,PH140102000,PH140100000,BOLINEY,0,43,43,3573,822,20.02656757,80.0,79.89962653,550.75,142122.6464,273133.3375,1922713.242,867.4524199,18.75954217,8.687808633,92.84629517,40.56063308,0,0.0,61517,178.413,7.668625805,0.0027127,0.0,0.0,0.977805179,0.003945746,0.015536375,0.280364622,0.340231584,0.009361912,0.001724563,0.203744765,0.164572555,2010399.38715,-62223.01987
Haima,PH140103000,PH140100000,BUCAY,83,1166,1249,17115,3617,172.8176907,80.0,71.3507151,395.0318035,154691.9008,257923.6992,1938923.018,151.4397575,5.955466774,5.641952361,30.38598263,25.79058053,0,0.0,52500,99.035,5.194274029,0.001111761,0.00234055,0.038736103,0.953130486,0.003686366,0.000994734,0.561493239,0.060964139,0.003938859,0.002469136,0.217577895,0.153556731,1758817.27255,-83341.1857
Haima,PH140104000,PH140100000,BUCLOC,3,35,38,2501,414,43.5926933,80.0,74.69381309,483.5027634,142554.2294,271433.7636,1929184.791,529.1020734,14.94599095,6.734627818,74.35649087,28.44802583,0,0.0,34901,57.372,4.678128749,0.0,0.0,0.0,0.976036866,0.011520737,0.012442396,0.129707113,0.277545328,0.006973501,0.0,0.192933519,0.392840539,2020965.48063,-67860.41631
Haima,PH140105000,PH140100000,DAGUIOMAN,0,9,9,2088,327,22.39286174,80.0,68.96252467,328.8412978,131406.5904,282522.0083,1930484.212,1071.01396,20.12219745,8.996120016,100.5998312,42.43139644,0,0.0,37995,93.244,6.561302682,0.0,0.0,0.0,0.934782609,0.062279671,0.00293772,0.437755698,0.265926359,0.144360023,0.0,0.0,0.151957919,1919093.09907,-62444.06573
Haima,PH140106000,PH140100000,DANGLAS,76,247,323,4192,950,23.73470578,85.30158625,53.05957195,311.0627981,164589.0805,247702.885,1963571.502,535.3792452,18.39255106,9.194641618,93.51503745,43.57631158,0,0.0,56837,176.619,4.914122137,0.005703422,0.000633714,0.043514998,0.896915927,0.016476553,0.036755387,0.355009532,0.079855963,0.000847278,0.005930947,0.326625715,0.231730566,1371588.92504,-111529.50855
Haima,PH140107000,PH140100000,DOLORES,25,356,381,11315,2418,253.3757306,80.50559856,58.74179678,337.5204129,153622.7926,258339.297,1952560.426,107.4590409,3.398952891,3.300517251,18.16895259,15.16372067,0,0.0,38637,44.657,4.49845338,0.01236503,0.000696621,0.053639847,0.868773946,0.045193312,0.019331243,0.451924752,0.034662951,0.003483714,0.000696743,0.31727922,0.191952621,1601860.119,-94880.99582
Haima,PH140108000,PH140100000,LA PAZ,27,405,432,15437,3173,293.1391352,80.72061133,59.8806642,320.1341515,161043.0983,250924.94,1954644.616,113.5954646,6.173111775,6.717100031,31.83521699,31.25531625,0,0.0,42218,52.661,5.331346764,0.002486559,0.000873656,0.040322581,0.943548387,0.00766129,0.005107527,0.520280286,0.029510848,0.000943269,0.001684409,0.303732651,0.143848538,590223.231747,-101162.4341
Haima,PH140110000,PH140100000,LAGANGILANG,33,495,528,14255,2817,156.8672763,84.39903182,57.37625386,355.834132,147417.7739,264555.157,1951263.496,218.3484487,8.107729721,6.694014465,40.45974596,30.26589006,0,0.0,51812,90.873,6.096106629,0.001094651,0.0,0.03181785,0.962489966,0.002773115,0.001824418,0.501987633,0.036145465,0.009790931,0.001251472,0.305506478,0.145318021,1621752.29856,-90041.52004
Haima,PH140111000,PH140100000,LAGAYAN,64,369,433,4499,904,33.83419066,90.0,45.33263504,286.8865598,154420.4127,258193.7981,1967327.427,505.4138342,15.20680208,10.33506457,74.98620959,50.52470155,0,0.0,49401,132.972,5.690153367,0.0,0.001786911,0.0,0.926960018,0.000893455,0.070359616,0.369496855,0.031895777,0.379380054,0.001123091,0.0,0.218104223,1387563.13829,-109087.77766
Haima,PH140112000,PH140100000,LANGIDEN,26,193,219,3198,685,35.61485177,80.0,70.34683547,369.1076354,173650.3089,238364.5171,1948815.701,226.2366001,16.50356181,9.970390126,84.03327431,48.97501081,0,0.0,45966,89.794,6.472795497,0.003797468,0.0,0.072151899,0.917721519,0.002531646,0.003797468,0.497463538,0.016487001,0.002853519,0.002536462,0.32878884,0.15187064,1468438.06214,-103303.47343
Haima,PH140113000,PH140100000,LICUAN-BAAY (LICUAN),2,55,57,4689,832,17.02886445,83.47428038,59.75724586,366.25,137900.6541,274347.0395,1944251.466,621.5127242,17.47067451,7.646163181,84.43011011,34.445838,0,0.0,73246,275.356,5.118362124,0.0,0.005883635,0.01002397,0.961429505,0.004794073,0.017868817,0.150738488,0.312119896,0.225456125,0.001737619,0.0,0.309947871,1719216.54554,-78143.40824
Haima,PH140114000,PH140100000,LUBA,0,102,102,6339,1282,46.23935926,80.0,92.65623679,563.85,161716.3877,254289.1375,1917197.745,439.4681019,13.20929368,7.322964319,64.78298187,33.33703528,0,0.0,49010,137.091,5.521375611,0.0,0.0,0.026352941,0.97145098,0.001254902,0.000941176,0.428952321,0.211260979,0.005803011,0.0,0.098337516,0.255646173,1887032.45264,-69060.15091
Haima,PH140115000,PH140100000,MALIBCONG,1,47,48,3428,723,13.22525762,88.85616409,52.19232663,359.6333333,122072.8327,290130.5174,1945450.698,1101.718667,19.75435565,8.342236774,99.11790201,37.86501887,0,0.0,70301,259.201,7.64294049,0.0,0.004069452,0.0,0.983179598,0.001899078,0.010851872,0.079914186,0.577634755,0.119334942,0.000268168,0.0,0.222847949,1642316.17584,-69880.50607
